Country Code,Series Code,year,Value
GAB,FP.CPI.TOTL.ZG,1967,1.977741547
GAB,FP.CPI.TOTL.ZG,1968,2.335604059
GAB,FP.CPI.TOTL.ZG,1969,2.975139247
GAB,FP.CPI.TOTL.ZG,1970,3.812664908
GAB,FP.CPI.TOTL.ZG,1971,3.863260897
GAB,FP.CPI.TOTL.ZG,1972,3.487091643
GAB,FP.CPI.TOTL.ZG,1973,6.207141168
GAB,FP.CPI.TOTL.ZG,1974,12.07280419
GAB,FP.CPI.TOTL.ZG,1975,28.45294264
GAB,FP.CPI.TOTL.ZG,1976,20.17156446
GAB,FP.CPI.TOTL.ZG,1977,13.85256909
GAB,FP.CPI.TOTL.ZG,1978,10.7641691
GAB,FP.CPI.TOTL.ZG,1979,7.952698538
GAB,FP.CPI.TOTL.ZG,1980,12.34035926
GAB,FP.CPI.TOTL.ZG,1981,8.706502149
GAB,FP.CPI.TOTL.ZG,1982,16.68579688
GAB,FP.CPI.TOTL.ZG,1983,10.67193676
GAB,FP.CPI.TOTL.ZG,1984,5.857142857
GAB,FP.CPI.TOTL.ZG,1985,7.354925776
GAB,FP.CPI.TOTL.ZG,1986,6.285355123
GAB,FP.CPI.TOTL.ZG,1987,-0.946185689
GAB,FP.CPI.TOTL.ZG,1988,-8.776119403
GAB,FP.CPI.TOTL.ZG,1989,6.740837696
GAB,FP.CPI.TOTL.ZG,1990,7.725321888
GAB,FP.CPI.TOTL.ZG,1991,-11.68611269
GAB,FP.CPI.TOTL.ZG,1992,-9.542913303
GAB,FP.CPI.TOTL.ZG,1993,0.533746556
GAB,FP.CPI.TOTL.ZG,1994,36.1162457
GAB,FP.CPI.TOTL.ZG,1995,9.646531041
GAB,FP.CPI.TOTL.ZG,1996,0.689693377
GAB,FP.CPI.TOTL.ZG,1997,3.973450075
GAB,FP.CPI.TOTL.ZG,1998,1.448738543
GAB,FP.CPI.TOTL.ZG,1999,-1.936603976
GAB,FP.CPI.TOTL.ZG,2000,0.504920026
GAB,FP.CPI.TOTL.ZG,2001,2.137620527
GAB,FP.CPI.TOTL.ZG,2002,0.036682889
GAB,FP.CPI.TOTL.ZG,2003,2.235353136
GAB,FP.CPI.TOTL.ZG,2004,0.408205307
GAB,FP.CPI.TOTL.ZG,2005,3.708333333
GAB,FP.CPI.TOTL.ZG,2006,-1.409401366
GAB,FP.CPI.TOTL.ZG,2007,5.030318837
GAB,FP.CPI.TOTL.ZG,2008,5.264301456
GAB,FP.CPI.TOTL.ZG,2009,1.885707546
GAB,FP.CPI.TOTL.ZG,2010,1.461544027
GAB,FP.CPI.TOTL.ZG,2011,1.263317078
GAB,FP.CPI.TOTL.ZG,2012,2.652418287
GAB,FP.CPI.TOTL.ZG,2013,0.505441059
GAB,FP.CPI.TOTL.ZG,2014,4.690457518
GAB,FP.CPI.TOTL.ZG,2015,-0.338795189
GAB,FP.CPI.TOTL.ZG,2016,2.106707128
GAB,FP.CPI.TOTL.ZG,2017,2.651925831
GAB,FP.CPI.TOTL.ZG,2018,4.749066521
GAB,FP.CPI.TOTL.ZG,2019,2.464567562
GAB,FP.CPI.TOTL.ZG,2020,1.352761107
GAB,FP.CPI.TOTL.ZG,2021,1.086907465
GAB,FP.CPI.TOTL.ZG,2022,4.231247983
GAB,FP.CPI.TOTL.ZG,2023,3.629015342
GAB,FP.CPI.TOTL.ZG,2024,1.173119984
GAB,FP.CPI.TOTL.ZG,2025,1.76766609
GMB,FP.CPI.TOTL.ZG,1960,
GMB,FP.CPI.TOTL.ZG,1961,
GMB,FP.CPI.TOTL.ZG,1962,1.787617876
GMB,FP.CPI.TOTL.ZG,1963,4.616128253
GMB,FP.CPI.TOTL.ZG,1964,-4.535653781
GMB,FP.CPI.TOTL.ZG,1965,1.218036622
GMB,FP.CPI.TOTL.ZG,1966,0.239081925
GMB,FP.CPI.TOTL.ZG,1967,1.407218954
GMB,FP.CPI.TOTL.ZG,1968,4.17875343
GMB,FP.CPI.TOTL.ZG,1969,5.012040939
GMB,FP.CPI.TOTL.ZG,1970,-1.98509388
GMB,FP.CPI.TOTL.ZG,1971,3.05622578
GMB,FP.CPI.TOTL.ZG,1972,8.698119901
GMB,FP.CPI.TOTL.ZG,1973,6.918608446
GMB,FP.CPI.TOTL.ZG,1974,9.23631036
GMB,FP.CPI.TOTL.ZG,1975,25.925
GMB,FP.CPI.TOTL.ZG,1976,17.02733108
GMB,FP.CPI.TOTL.ZG,1977,12.38973083
GMB,FP.CPI.TOTL.ZG,1978,8.855345912
GMB,FP.CPI.TOTL.ZG,1979,6.128957707
GMB,FP.CPI.TOTL.ZG,1980,6.824615652
GMB,FP.CPI.TOTL.ZG,1981,5.944227006
GMB,FP.CPI.TOTL.ZG,1982,10.85584546
GMB,FP.CPI.TOTL.ZG,1983,10.63630368
GMB,FP.CPI.TOTL.ZG,1984,22.09845941
GMB,FP.CPI.TOTL.ZG,1985,18.31988487
GMB,FP.CPI.TOTL.ZG,1986,56.56017201
GMB,FP.CPI.TOTL.ZG,1987,23.52916696
GMB,FP.CPI.TOTL.ZG,1988,11.69058689
GMB,FP.CPI.TOTL.ZG,1989,8.275016088
GMB,FP.CPI.TOTL.ZG,1990,12.16778411
GMB,FP.CPI.TOTL.ZG,1991,8.64234326
GMB,FP.CPI.TOTL.ZG,1992,9.486542506
GMB,FP.CPI.TOTL.ZG,1993,6.463804228
GMB,FP.CPI.TOTL.ZG,1994,1.710206323
GMB,FP.CPI.TOTL.ZG,1995,6.980974418
GMB,FP.CPI.TOTL.ZG,1996,1.099488708
GMB,FP.CPI.TOTL.ZG,1997,2.7812279
GMB,FP.CPI.TOTL.ZG,1998,1.114188412
GMB,FP.CPI.TOTL.ZG,1999,3.812372054
GMB,FP.CPI.TOTL.ZG,2000,0.844969567
GMB,FP.CPI.TOTL.ZG,2001,4.492596092
GMB,FP.CPI.TOTL.ZG,2002,8.609124744
GMB,FP.CPI.TOTL.ZG,2003,17.03286654
GMB,FP.CPI.TOTL.ZG,2004,14.20674328
GMB,FP.CPI.TOTL.ZG,2005,4.838621775
GMB,FP.CPI.TOTL.ZG,2006,2.056503424
GMB,FP.CPI.TOTL.ZG,2007,5.369134738
GMB,FP.CPI.TOTL.ZG,2008,4.443654909
GMB,FP.CPI.TOTL.ZG,2009,4.561506877
GMB,FP.CPI.TOTL.ZG,2010,5.049680759
GMB,FP.CPI.TOTL.ZG,2011,4.795882662
GMB,FP.CPI.TOTL.ZG,2012,4.254321998
GMB,FP.CPI.TOTL.ZG,2013,5.699129896
GMB,FP.CPI.TOTL.ZG,2014,5.947999357
GMB,FP.CPI.TOTL.ZG,2015,6.808454946
GMB,FP.CPI.TOTL.ZG,2016,7.228792721
GMB,FP.CPI.TOTL.ZG,2017,8.034189745
GMB,FP.CPI.TOTL.ZG,2018,6.520968239
GMB,FP.CPI.TOTL.ZG,2019,7.115676256
GMB,FP.CPI.TOTL.ZG,2020,5.931276366
GMB,FP.CPI.TOTL.ZG,2021,7.370347589
GMB,FP.CPI.TOTL.ZG,2022,11.51311984
GMB,FP.CPI.TOTL.ZG,2023,16.97421296
GMB,FP.CPI.TOTL.ZG,2024,11.56105329
GMB,FP.CPI.TOTL.ZG,2025,
GEO,FP.CPI.TOTL.ZG,1960,
GEO,FP.CPI.TOTL.ZG,1961,
GEO,FP.CPI.TOTL.ZG,1962,
GEO,FP.CPI.TOTL.ZG,1963,
GEO,FP.CPI.TOTL.ZG,1964,
GEO,FP.CPI.TOTL.ZG,1965,
GEO,FP.CPI.TOTL.ZG,1966,
GEO,FP.CPI.TOTL.ZG,1967,
GEO,FP.CPI.TOTL.ZG,1968,
GEO,FP.CPI.TOTL.ZG,1969,
GEO,FP.CPI.TOTL.ZG,1970,
GEO,FP.CPI.TOTL.ZG,1971,
GEO,FP.CPI.TOTL.ZG,1972,
GEO,FP.CPI.TOTL.ZG,1973,
GEO,FP.CPI.TOTL.ZG,1974,
GEO,FP.CPI.TOTL.ZG,1975,
GEO,FP.CPI.TOTL.ZG,1976,
GEO,FP.CPI.TOTL.ZG,1977,
GEO,FP.CPI.TOTL.ZG,1978,
GEO,FP.CPI.TOTL.ZG,1979,
GEO,FP.CPI.TOTL.ZG,1980,
GEO,FP.CPI.TOTL.ZG,1981,
GEO,FP.CPI.TOTL.ZG,1982,
GEO,FP.CPI.TOTL.ZG,1983,
GEO,FP.CPI.TOTL.ZG,1984,
GEO,FP.CPI.TOTL.ZG,1985,
GEO,FP.CPI.TOTL.ZG,1986,
GEO,FP.CPI.TOTL.ZG,1987,
GEO,FP.CPI.TOTL.ZG,1988,
GEO,FP.CPI.TOTL.ZG,1989,
GEO,FP.CPI.TOTL.ZG,1990,
GEO,FP.CPI.TOTL.ZG,1991,
GEO,FP.CPI.TOTL.ZG,1992,
GEO,FP.CPI.TOTL.ZG,1993,
GEO,FP.CPI.TOTL.ZG,1994,
GEO,FP.CPI.TOTL.ZG,1995,162.7171522
GEO,FP.CPI.TOTL.ZG,1996,39.3575
GEO,FP.CPI.TOTL.ZG,1997,7.087617629
GEO,FP.CPI.TOTL.ZG,1998,3.566807813
GEO,FP.CPI.TOTL.ZG,1999,19.19267582
GEO,FP.CPI.TOTL.ZG,2000,4.063962014
GEO,FP.CPI.TOTL.ZG,2001,4.646044421
GEO,FP.CPI.TOTL.ZG,2002,5.5878373
GEO,FP.CPI.TOTL.ZG,2003,0.837734532
GEO,FP.CPI.TOTL.ZG,2004,5.656326362
GEO,FP.CPI.TOTL.ZG,2005,8.247090431
GEO,FP.CPI.TOTL.ZG,2006,9.160965084
GEO,FP.CPI.TOTL.ZG,2007,9.244897456
GEO,FP.CPI.TOTL.ZG,2008,9.999487616
GEO,FP.CPI.TOTL.ZG,2009,1.727514611
GEO,FP.CPI.TOTL.ZG,2010,7.110178975
GEO,FP.CPI.TOTL.ZG,2011,8.542933333
GEO,FP.CPI.TOTL.ZG,2012,-0.943658853
GEO,FP.CPI.TOTL.ZG,2013,-0.512058411
GEO,FP.CPI.TOTL.ZG,2014,3.068812104
GEO,FP.CPI.TOTL.ZG,2015,4.003578207
GEO,FP.CPI.TOTL.ZG,2016,2.134927139
GEO,FP.CPI.TOTL.ZG,2017,6.035317253
GEO,FP.CPI.TOTL.ZG,2018,2.615244714
GEO,FP.CPI.TOTL.ZG,2019,4.852898217
GEO,FP.CPI.TOTL.ZG,2020,5.20246489
GEO,FP.CPI.TOTL.ZG,2021,9.566914338
GEO,FP.CPI.TOTL.ZG,2022,11.89816542
GEO,FP.CPI.TOTL.ZG,2023,2.487760566
GEO,FP.CPI.TOTL.ZG,2024,1.10971758
GEO,FP.CPI.TOTL.ZG,2025,3.869213219
DEU,FP.CPI.TOTL.ZG,1960,1.536612343
DEU,FP.CPI.TOTL.ZG,1961,2.293695007
DEU,FP.CPI.TOTL.ZG,1962,2.843270198
DEU,FP.CPI.TOTL.ZG,1963,2.966959776
DEU,FP.CPI.TOTL.ZG,1964,2.335735812
DEU,FP.CPI.TOTL.ZG,1965,3.242319237
DEU,FP.CPI.TOTL.ZG,1966,3.533060355
DEU,FP.CPI.TOTL.ZG,1967,1.796049922
DEU,FP.CPI.TOTL.ZG,1968,1.470289313
DEU,FP.CPI.TOTL.ZG,1969,1.912678488
DEU,FP.CPI.TOTL.ZG,1970,3.450249364
DEU,FP.CPI.TOTL.ZG,1971,5.240974483
DEU,FP.CPI.TOTL.ZG,1972,5.484933122
DEU,FP.CPI.TOTL.ZG,1973,7.032023993
DEU,FP.CPI.TOTL.ZG,1974,6.986431093
DEU,FP.CPI.TOTL.ZG,1975,5.910336263
DEU,FP.CPI.TOTL.ZG,1976,4.246631023
DEU,FP.CPI.TOTL.ZG,1977,3.734162406
DEU,FP.CPI.TOTL.ZG,1978,2.718696961
DEU,FP.CPI.TOTL.ZG,1979,4.043620065
DEU,FP.CPI.TOTL.ZG,1980,5.441057545
DEU,FP.CPI.TOTL.ZG,1981,6.344242777
DEU,FP.CPI.TOTL.ZG,1982,5.241045072
DEU,FP.CPI.TOTL.ZG,1983,3.293414743
DEU,FP.CPI.TOTL.ZG,1984,2.405793399
DEU,FP.CPI.TOTL.ZG,1985,2.066233012
DEU,FP.CPI.TOTL.ZG,1986,-0.129413361
DEU,FP.CPI.TOTL.ZG,1987,0.249906109
DEU,FP.CPI.TOTL.ZG,1988,1.27411894
DEU,FP.CPI.TOTL.ZG,1989,2.780569556
DEU,FP.CPI.TOTL.ZG,1990,2.696468243
DEU,FP.CPI.TOTL.ZG,1991,4.047032598
DEU,FP.CPI.TOTL.ZG,1992,5.056977967
DEU,FP.CPI.TOTL.ZG,1993,4.474576508
DEU,FP.CPI.TOTL.ZG,1994,2.693056399
DEU,FP.CPI.TOTL.ZG,1995,1.706160413
DEU,FP.CPI.TOTL.ZG,1996,1.44972702
DEU,FP.CPI.TOTL.ZG,1997,1.939369682
DEU,FP.CPI.TOTL.ZG,1998,0.911184687
DEU,FP.CPI.TOTL.ZG,1999,0.585434192
DEU,FP.CPI.TOTL.ZG,2000,1.440268387
DEU,FP.CPI.TOTL.ZG,2001,1.983857313
DEU,FP.CPI.TOTL.ZG,2002,1.420806156
DEU,FP.CPI.TOTL.ZG,2003,1.034222186
DEU,FP.CPI.TOTL.ZG,2004,1.665736967
DEU,FP.CPI.TOTL.ZG,2005,1.546911148
DEU,FP.CPI.TOTL.ZG,2006,1.577426428
DEU,FP.CPI.TOTL.ZG,2007,2.298344007
DEU,FP.CPI.TOTL.ZG,2008,2.628379816
DEU,FP.CPI.TOTL.ZG,2009,0.312739007
DEU,FP.CPI.TOTL.ZG,2010,1.103810378
DEU,FP.CPI.TOTL.ZG,2011,2.075172837
DEU,FP.CPI.TOTL.ZG,2012,2.008488848
DEU,FP.CPI.TOTL.ZG,2013,1.504723303
DEU,FP.CPI.TOTL.ZG,2014,0.906794
DEU,FP.CPI.TOTL.ZG,2015,0.514426137
DEU,FP.CPI.TOTL.ZG,2016,0.491747008
DEU,FP.CPI.TOTL.ZG,2017,1.509494851
DEU,FP.CPI.TOTL.ZG,2018,1.732168798
DEU,FP.CPI.TOTL.ZG,2019,1.445659769
DEU,FP.CPI.TOTL.ZG,2020,0.144877926
DEU,FP.CPI.TOTL.ZG,2021,3.066666667
DEU,FP.CPI.TOTL.ZG,2022,6.872574386
DEU,FP.CPI.TOTL.ZG,2023,5.946436677
DEU,FP.CPI.TOTL.ZG,2024,2.256498143
DEU,FP.CPI.TOTL.ZG,2025,2.171787709
GHA,FP.CPI.TOTL.ZG,1960,
GHA,FP.CPI.TOTL.ZG,1961,
GHA,FP.CPI.TOTL.ZG,1962,
GHA,FP.CPI.TOTL.ZG,1963,
GHA,FP.CPI.TOTL.ZG,1964,
GHA,FP.CPI.TOTL.ZG,1965,26.44478485
GHA,FP.CPI.TOTL.ZG,1966,13.23788546
GHA,FP.CPI.TOTL.ZG,1967,-8.422485898
GHA,FP.CPI.TOTL.ZG,1968,7.894736842
GHA,FP.CPI.TOTL.ZG,1969,7.317073163
GHA,FP.CPI.TOTL.ZG,1970,3.030303031
GHA,FP.CPI.TOTL.ZG,1971,9.558823537
GHA,FP.CPI.TOTL.ZG,1972,10.06711409
GHA,FP.CPI.TOTL.ZG,1973,17.68292682
GHA,FP.CPI.TOTL.ZG,1974,18.13471503
GHA,FP.CPI.TOTL.ZG,1975,29.8245614
GHA,FP.CPI.TOTL.ZG,1976,56.08108108
GHA,FP.CPI.TOTL.ZG,1977,116.4502165
GHA,FP.CPI.TOTL.ZG,1978,73.09166667
GHA,FP.CPI.TOTL.ZG,1979,54.44128833
GHA,FP.CPI.TOTL.ZG,1980,50.07013934
GHA,FP.CPI.TOTL.ZG,1981,116.503604
GHA,FP.CPI.TOTL.ZG,1982,22.29556641
GHA,FP.CPI.TOTL.ZG,1983,122.8745146
GHA,FP.CPI.TOTL.ZG,1984,39.66531379
GHA,FP.CPI.TOTL.ZG,1985,10.30544067
GHA,FP.CPI.TOTL.ZG,1986,24.56541608
GHA,FP.CPI.TOTL.ZG,1987,39.81506788
GHA,FP.CPI.TOTL.ZG,1988,31.35926763
GHA,FP.CPI.TOTL.ZG,1989,25.22369203
GHA,FP.CPI.TOTL.ZG,1990,37.25906649
GHA,FP.CPI.TOTL.ZG,1991,18.03143901
GHA,FP.CPI.TOTL.ZG,1992,10.05611674
GHA,FP.CPI.TOTL.ZG,1993,24.95984247
GHA,FP.CPI.TOTL.ZG,1994,24.87025544
GHA,FP.CPI.TOTL.ZG,1995,59.4615537
GHA,FP.CPI.TOTL.ZG,1996,46.56101968
GHA,FP.CPI.TOTL.ZG,1997,27.88520864
GHA,FP.CPI.TOTL.ZG,1998,14.62416667
GHA,FP.CPI.TOTL.ZG,1999,4.865397851
GHA,FP.CPI.TOTL.ZG,2000,40.24093312
GHA,FP.CPI.TOTL.ZG,2001,41.50949629
GHA,FP.CPI.TOTL.ZG,2002,9.360932396
GHA,FP.CPI.TOTL.ZG,2003,29.77297972
GHA,FP.CPI.TOTL.ZG,2004,18.04273882
GHA,FP.CPI.TOTL.ZG,2005,15.43899202
GHA,FP.CPI.TOTL.ZG,2006,11.67918394
GHA,FP.CPI.TOTL.ZG,2007,10.73426655
GHA,FP.CPI.TOTL.ZG,2008,16.49463961
GHA,FP.CPI.TOTL.ZG,2009,19.24694822
GHA,FP.CPI.TOTL.ZG,2010,10.73338984
GHA,FP.CPI.TOTL.ZG,2011,8.728459371
GHA,FP.CPI.TOTL.ZG,2012,11.18634094
GHA,FP.CPI.TOTL.ZG,2013,11.66619231
GHA,FP.CPI.TOTL.ZG,2014,15.48961603
GHA,FP.CPI.TOTL.ZG,2015,17.1499695
GHA,FP.CPI.TOTL.ZG,2016,17.45463471
GHA,FP.CPI.TOTL.ZG,2017,12.37192155
GHA,FP.CPI.TOTL.ZG,2018,7.808765166
GHA,FP.CPI.TOTL.ZG,2019,7.143640033
GHA,FP.CPI.TOTL.ZG,2020,9.887289563
GHA,FP.CPI.TOTL.ZG,2021,9.971088675
GHA,FP.CPI.TOTL.ZG,2022,31.2558951
GHA,FP.CPI.TOTL.ZG,2023,38.10696563
GHA,FP.CPI.TOTL.ZG,2024,22.84832812
GHA,FP.CPI.TOTL.ZG,2025,14.20467555
GIB,FP.CPI.TOTL.ZG,1960,
GIB,FP.CPI.TOTL.ZG,1961,
GIB,FP.CPI.TOTL.ZG,1962,
GIB,FP.CPI.TOTL.ZG,1963,
GIB,FP.CPI.TOTL.ZG,1964,
GIB,FP.CPI.TOTL.ZG,1965,
GIB,FP.CPI.TOTL.ZG,1966,
GIB,FP.CPI.TOTL.ZG,1967,
GIB,FP.CPI.TOTL.ZG,1968,
GIB,FP.CPI.TOTL.ZG,1969,
GIB,FP.CPI.TOTL.ZG,1970,
GIB,FP.CPI.TOTL.ZG,1971,
GIB,FP.CPI.TOTL.ZG,1972,
GIB,FP.CPI.TOTL.ZG,1973,
GIB,FP.CPI.TOTL.ZG,1974,
GIB,FP.CPI.TOTL.ZG,1975,
GIB,FP.CPI.TOTL.ZG,1976,
GIB,FP.CPI.TOTL.ZG,1977,
GIB,FP.CPI.TOTL.ZG,1978,
GIB,FP.CPI.TOTL.ZG,1979,
GIB,FP.CPI.TOTL.ZG,1980,
GIB,FP.CPI.TOTL.ZG,1981,
GIB,FP.CPI.TOTL.ZG,1982,
GIB,FP.CPI.TOTL.ZG,1983,
GIB,FP.CPI.TOTL.ZG,1984,
GIB,FP.CPI.TOTL.ZG,1985,
GIB,FP.CPI.TOTL.ZG,1986,
GIB,FP.CPI.TOTL.ZG,1987,
GIB,FP.CPI.TOTL.ZG,1988,
GIB,FP.CPI.TOTL.ZG,1989,
GIB,FP.CPI.TOTL.ZG,1990,
GIB,FP.CPI.TOTL.ZG,1991,
GIB,FP.CPI.TOTL.ZG,1992,
GIB,FP.CPI.TOTL.ZG,1993,
GIB,FP.CPI.TOTL.ZG,1994,
GIB,FP.CPI.TOTL.ZG,1995,
GIB,FP.CPI.TOTL.ZG,1996,
GIB,FP.CPI.TOTL.ZG,1997,
GIB,FP.CPI.TOTL.ZG,1998,
GIB,FP.CPI.TOTL.ZG,1999,
GIB,FP.CPI.TOTL.ZG,2000,
GIB,FP.CPI.TOTL.ZG,2001,
GIB,FP.CPI.TOTL.ZG,2002,
GIB,FP.CPI.TOTL.ZG,2003,
GIB,FP.CPI.TOTL.ZG,2004,
GIB,FP.CPI.TOTL.ZG,2005,
GIB,FP.CPI.TOTL.ZG,2006,
GIB,FP.CPI.TOTL.ZG,2007,
GIB,FP.CPI.TOTL.ZG,2008,
GIB,FP.CPI.TOTL.ZG,2009,
GIB,FP.CPI.TOTL.ZG,2010,
GIB,FP.CPI.TOTL.ZG,2011,
GIB,FP.CPI.TOTL.ZG,2012,
GIB,FP.CPI.TOTL.ZG,2013,
GIB,FP.CPI.TOTL.ZG,2014,
GIB,FP.CPI.TOTL.ZG,2015,
GIB,FP.CPI.TOTL.ZG,2016,
GIB,FP.CPI.TOTL.ZG,2017,
GIB,FP.CPI.TOTL.ZG,2018,
GIB,FP.CPI.TOTL.ZG,2019,
GIB,FP.CPI.TOTL.ZG,2020,
GIB,FP.CPI.TOTL.ZG,2021,
GIB,FP.CPI.TOTL.ZG,2022,
GIB,FP.CPI.TOTL.ZG,2023,
GIB,FP.CPI.TOTL.ZG,2024,
GIB,FP.CPI.TOTL.ZG,2025,
GRC,FP.CPI.TOTL.ZG,1960,1.477847585
GRC,FP.CPI.TOTL.ZG,1961,2.10357935
GRC,FP.CPI.TOTL.ZG,1962,-0.475428291
GRC,FP.CPI.TOTL.ZG,1963,3.184662728
GRC,FP.CPI.TOTL.ZG,1964,0.617302979
GRC,FP.CPI.TOTL.ZG,1965,3.22087247
GRC,FP.CPI.TOTL.ZG,1966,4.903415961
GRC,FP.CPI.TOTL.ZG,1967,1.841357028
GRC,FP.CPI.TOTL.ZG,1968,0.139060584
GRC,FP.CPI.TOTL.ZG,1969,2.638918688
GRC,FP.CPI.TOTL.ZG,1970,2.841670679
GRC,FP.CPI.TOTL.ZG,1971,3.289470722
GRC,FP.CPI.TOTL.ZG,1972,4.331201232
GRC,FP.CPI.TOTL.ZG,1973,15.38462407
GRC,FP.CPI.TOTL.ZG,1974,26.56084659
GRC,FP.CPI.TOTL.ZG,1975,13.62876178
GRC,FP.CPI.TOTL.ZG,1976,13.02427946
GRC,FP.CPI.TOTL.ZG,1977,12.36979709
GRC,FP.CPI.TOTL.ZG,1978,12.57242567
GRC,FP.CPI.TOTL.ZG,1979,19.09417468
GRC,FP.CPI.TOTL.ZG,1980,24.67589397
GRC,FP.CPI.TOTL.ZG,1981,24.5060676
GRC,FP.CPI.TOTL.ZG,1982,20.99108862
GRC,FP.CPI.TOTL.ZG,1983,20.17948129
GRC,FP.CPI.TOTL.ZG,1984,18.45681321
GRC,FP.CPI.TOTL.ZG,1985,19.31469294
GRC,FP.CPI.TOTL.ZG,1986,23.01545082
GRC,FP.CPI.TOTL.ZG,1987,16.39686316
GRC,FP.CPI.TOTL.ZG,1988,13.52885832
GRC,FP.CPI.TOTL.ZG,1989,13.65556387
GRC,FP.CPI.TOTL.ZG,1990,20.43349911
GRC,FP.CPI.TOTL.ZG,1991,19.45584564
GRC,FP.CPI.TOTL.ZG,1992,15.87707379
GRC,FP.CPI.TOTL.ZG,1993,14.41126444
GRC,FP.CPI.TOTL.ZG,1994,10.87407568
GRC,FP.CPI.TOTL.ZG,1995,8.93451416
GRC,FP.CPI.TOTL.ZG,1996,8.194552176
GRC,FP.CPI.TOTL.ZG,1997,5.536002668
GRC,FP.CPI.TOTL.ZG,1998,4.766225724
GRC,FP.CPI.TOTL.ZG,1999,2.63663306
GRC,FP.CPI.TOTL.ZG,2000,3.151181625
GRC,FP.CPI.TOTL.ZG,2001,3.373968322
GRC,FP.CPI.TOTL.ZG,2002,3.629358719
GRC,FP.CPI.TOTL.ZG,2003,3.530650278
GRC,FP.CPI.TOTL.ZG,2004,2.898848108
GRC,FP.CPI.TOTL.ZG,2005,3.545072733
GRC,FP.CPI.TOTL.ZG,2006,3.195946841
GRC,FP.CPI.TOTL.ZG,2007,2.895003215
GRC,FP.CPI.TOTL.ZG,2008,4.152797081
GRC,FP.CPI.TOTL.ZG,2009,1.210072692
GRC,FP.CPI.TOTL.ZG,2010,4.712989078
GRC,FP.CPI.TOTL.ZG,2011,3.329853234
GRC,FP.CPI.TOTL.ZG,2012,1.501526962
GRC,FP.CPI.TOTL.ZG,2013,-0.921269454
GRC,FP.CPI.TOTL.ZG,2014,-1.312260964
GRC,FP.CPI.TOTL.ZG,2015,-1.735888048
GRC,FP.CPI.TOTL.ZG,2016,-0.825653978
GRC,FP.CPI.TOTL.ZG,2017,1.12125452
GRC,FP.CPI.TOTL.ZG,2018,0.625621413
GRC,FP.CPI.TOTL.ZG,2019,0.253007522
GRC,FP.CPI.TOTL.ZG,2020,-1.247983556
GRC,FP.CPI.TOTL.ZG,2021,1.22382501
GRC,FP.CPI.TOTL.ZG,2022,9.645259813
GRC,FP.CPI.TOTL.ZG,2023,3.464801285
GRC,FP.CPI.TOTL.ZG,2024,2.741018757
GRC,FP.CPI.TOTL.ZG,2025,2.482097454
GRL,FP.CPI.TOTL.ZG,1960,
GRL,FP.CPI.TOTL.ZG,1961,
GRL,FP.CPI.TOTL.ZG,1962,
GRL,FP.CPI.TOTL.ZG,1963,
GRL,FP.CPI.TOTL.ZG,1964,
GRL,FP.CPI.TOTL.ZG,1965,
GRL,FP.CPI.TOTL.ZG,1966,
GRL,FP.CPI.TOTL.ZG,1967,
GRL,FP.CPI.TOTL.ZG,1968,
GRL,FP.CPI.TOTL.ZG,1969,
GRL,FP.CPI.TOTL.ZG,1970,
GRL,FP.CPI.TOTL.ZG,1971,
GRL,FP.CPI.TOTL.ZG,1972,
GRL,FP.CPI.TOTL.ZG,1973,
GRL,FP.CPI.TOTL.ZG,1974,
GRL,FP.CPI.TOTL.ZG,1975,
GRL,FP.CPI.TOTL.ZG,1976,
GRL,FP.CPI.TOTL.ZG,1977,
GRL,FP.CPI.TOTL.ZG,1978,
GRL,FP.CPI.TOTL.ZG,1979,
GRL,FP.CPI.TOTL.ZG,1980,
GRL,FP.CPI.TOTL.ZG,1981,
GRL,FP.CPI.TOTL.ZG,1982,
GRL,FP.CPI.TOTL.ZG,1983,
GRL,FP.CPI.TOTL.ZG,1984,
GRL,FP.CPI.TOTL.ZG,1985,
GRL,FP.CPI.TOTL.ZG,1986,
GRL,FP.CPI.TOTL.ZG,1987,
GRL,FP.CPI.TOTL.ZG,1988,
GRL,FP.CPI.TOTL.ZG,1989,
GRL,FP.CPI.TOTL.ZG,1990,
GRL,FP.CPI.TOTL.ZG,1991,
GRL,FP.CPI.TOTL.ZG,1992,
GRL,FP.CPI.TOTL.ZG,1993,
GRL,FP.CPI.TOTL.ZG,1994,
GRL,FP.CPI.TOTL.ZG,1995,
GRL,FP.CPI.TOTL.ZG,1996,
GRL,FP.CPI.TOTL.ZG,1997,
GRL,FP.CPI.TOTL.ZG,1998,
GRL,FP.CPI.TOTL.ZG,1999,
GRL,FP.CPI.TOTL.ZG,2000,
GRL,FP.CPI.TOTL.ZG,2001,
GRL,FP.CPI.TOTL.ZG,2002,
GRL,FP.CPI.TOTL.ZG,2003,
GRL,FP.CPI.TOTL.ZG,2004,
GRL,FP.CPI.TOTL.ZG,2005,
GRL,FP.CPI.TOTL.ZG,2006,
GRL,FP.CPI.TOTL.ZG,2007,
GRL,FP.CPI.TOTL.ZG,2008,
GRL,FP.CPI.TOTL.ZG,2009,
GRL,FP.CPI.TOTL.ZG,2010,
GRL,FP.CPI.TOTL.ZG,2011,
GRL,FP.CPI.TOTL.ZG,2012,
GRL,FP.CPI.TOTL.ZG,2013,
GRL,FP.CPI.TOTL.ZG,2014,
