year,iso,aco,ch,che,cheb,chech,chee,chefs,chenfd,cmp,dcsfd,dd1,dvc,dvp,dvpdp,dvt,emp,fca,icapt,lco,opprft,pi,revt,foreign,firms
2015,POL,20.46396969696969,123.6341321909426,68.82155068078666,55.20710436137072,3.034870967741936,57.72137037037033,1004.951455128205,,,,29.7133511560694,91.32368750000001,,,91.32368750000001,2.840999999999999,-.2884835841313264,846.0967607099142,85.92613657056135,,21.79921603427173,768.6276110429441,1,817
2016,POL,18.0743473282443,129.8891426799006,77.90912024353129,57.35094090202184,9.688230769230763,66.91545116279075,780.0544630872486,,,,25.39045857558139,132.0647352941176,,,132.0647352941176,3.051015075376886,.9288439226519333,878.8653926799012,91.91756651376149,,55.21038089330019,756.1166604477612,1,806
2017,POL,17.19987341772152,146.1072410256411,80.54003322784813,68.5453231017771,4.463494435612082,72.71341479099672,847.0587702702704,,,,26.01017682926829,71.0728717948718,,,71.0728717948718,3.151403846153848,3.768383190883191,979.554534615384,97.87213174603176,,82.17194935897439,793.5514312339327,1,780
2018,POL,22.40511658456487,185.1604058744992,74.74349180327874,73.80235462184869,-6.305651239669424,67.16371189279731,1400.564741007194,,,,42.54411111111114,122.4124390243903,,,122.4124390243903,3.371254807692304,1.403352765321374,1075.86304138852,115.4581871921183,,79.42984090909093,912.5831151271756,1,749
2019,POL,29.60660205831904,152.8551316526611,81.78446826758145,67.27302802101572,6.053233160621773,73.00937108013937,1083.447297709924,,,,52.13847039473685,39.8235652173913,,,39.8235652173913,2.365424242424241,1.931623831775702,1186.554810224088,133.9418825042881,,57.97170448179276,960.6210210378684,1,714
2020,POL,35.6923743545611,153.4567560113153,91.89466037735863,73.05648767605636,12.19689878892733,85.20536403508778,1031.370620967742,,,,39.7149967266776,17.94418181818182,,,17.94418181818182,1.201951724137929,-1.60917265625,1173.107475954739,152.8824541522492,,48.84980834512026,949.5330900709222,1,707
2021,POL,67.58182913669062,217.3172256637166,137.8261241007194,89.51391497227362,34.95529837251357,125.0317859778598,1458.134516393442,,,,70.72048172757478,99.7208214285714,,,99.7208214285714,1.26768237347295,1.730218032786885,1235.196502949853,243.4281960072595,,144.8225589970501,1234.521649926146,1,678
2022,POL,74.27141621129327,274.3605196078432,155.5784673321235,99.66438878504663,44.61985805860802,183.0027762172284,2322.611419642857,,,,65.80703135593221,205.2262608695652,,,205.2262608695652,1.324401088929219,-1.469498330550919,1365.734036199095,269.2447619047618,,178.8604864253394,1659.75131570997,1,663
2023,POL,83.29311025145067,344.8905808240888,138.2818699808796,149.8219845261123,-23.05255555555559,126.3017297297298,2674.293564814815,,,,86.52776028622532,324.7019354838709,,,324.7019354838709,1.403732692307692,2.817785460992906,1575.672157686212,322.8076338432122,,168.1893367670364,2026.120101748805,1,631
2024,POL,82.60828630705399,337.3810559322034,133.1672142857143,134.5341182572615,-15.18177868852457,119.5144282744282,2804.425009999999,,,,87.97063601532571,340.0592187500001,,,340.0592187500001,1.525021413276231,.1627973231357548,1761.881316949155,317.7408357289523,,150.5439711864406,1887.675284013607,1,590
2025,POL,132.4991943127963,836.3694699646643,341.0772768595043,215.2788995633188,110.6300464135022,331.065,6353.85143902439,,,,149.3335864978903,312.1900625,,,312.1900625,2.723355421686745,1.676312499999999,3721.934484098939,569.7786736401675,,343.9091802120141,3623.268232142856,1,283
2026,POL,114,450,1261,846,-393,450,,,,,1848,,,,,24.431,-65,11145,1176,,2068,23109,1,1
1989,PRT,389.2670000000001,454.0865,887.4982500000001,,,,,,,,,194.6925,,,194.6925,2.5945,-6.85725,18369.0155,1463.167666666667,,1065.45225,21112.681,1,4
1990,PRT,426.17125,334.88,1732.85725,,,,,,,,,302.912,,,302.912,2.504,-20.2405,25638.28225,1694.624,,1332.90375,27339.40425,1,4
1991,PRT,1338.971375,1265.176875,3498.367250000001,,,,,,,,0,459.154,,,306.1026666666667,2.67225,-73.56762500000001,49168.40674999999,4065.601142857143,,1046.738625,45812.99425,1,8
1992,PRT,1591.844375,30446.64388888889,5310.340499999999,,,,,,0,,37398.33333333334,5191,0,0,5191,3.194777777777778,-47.101125,55081.98033333333,4979.102428571428,,1771.912222222222,71179.16455555554,1,9
1993,PRT,1506.9961,26614.12281818182,2717.485,,,,,,0,,35641.5,2723,0,0,2723,3.036363636363636,-673.4834000000001,50048.19345454546,5762.110222222222,,814.2564545454545,70415.61645454545,1,11
1994,PRT,6303.3876,7712.545818181819,2692.98125,2758.987,-396.0741428571429,2375.273857142857,,,0,,16133.33333333333,2096.424125,6.416666666666667,0,2098.830375,3.557555555555555,-122.6189047619048,67315.66645454546,10889.786,,4709.958636363636,73606.29590909091,1,22
1995,PRT,4008.351666666666,8005.059565217393,4556.439380952381,2113.4061,191.0144545454544,2427.1087,,,0,,9966.5,3588.403666666667,64.36,0,3617.008111111111,3.730000000000001,-55.54763636363637,76130.97513043477,12039.17185,,8440.934173913043,91786.95565217391,1,23
1996,PRT,3463.928541666666,16142.57278688524,4165.933937499999,1604.8519375,1051.073515151515,2194.791125,,186.06,0,0,5726,1509.265633333333,22.06666666666667,448.8461538461539,1471.257064516129,4.059076923076924,309.5072666666666,111935.9371147541,18769.90168085106,,9580.526147540982,106646.1576557377,1,61
1997,PRT,4586.242115384616,17046.84244615385,4476.202134615385,2822.253682926829,-277.5887674418603,2529.105560975609,,-292.527,877.0833333333334,0,332.9727692307692,7211.959277777778,15.72666666666667,279.6153846153846,7023.417135135136,3.682070175438596,230.17975,118262.7063076923,19824.30717647059,,11434.34253846154,109863.2736769231,1,65
1998,PRT,4331.643836734694,18130.36427692308,9166.348346938774,1620.429527777778,5861.690868421053,7838.729972222221,9188.621499999999,,1300.916666666667,,1816.3448125,27739.3342,0,297.1333333333333,27739.3342,4.613846153846155,278.7006885245902,137733.6815692308,23427.38310416667,,14088.60726153846,120813.1045846154,1,65
1999,PRT,5650.912807017545,14038.79356521739,3961.363017543859,6072.783369565214,-4354.367869565217,1750.451130434783,8487.200666666666,,0,,2128.906842105264,2938.5839,0,0,2798.651333333333,5.649604166666666,25.89409230769231,130198.4681449276,22001.42603571428,,10586.34295652174,109016.4605507247,1,69
2000,PRT,8837.773333333333,12340.96744642858,5947.426645833332,2607.135162162162,-32.42210256410284,4203.827540540541,14174.964,,51476.8,,2186.559375,9332.992399999999,0,0,9332.992399999999,6.585000000000001,-40.77601923076923,180633.6642857142,33110.16472340425,,12540.85667857142,138795.4025357143,1,56
2001,PRT,631.8615319148935,159.8900363636364,74.32838297872341,28.04902631578948,22.40151282051281,51.21673684210523,210.5035,,242.0774,,63.7374375,20.98614285714286,0,0,20.98614285714286,7.598,-7.959509803921571,2811.218927272728,937.2920851063831,,528.1915818181818,4346.577054545455,1,55
2002,PRT,99.80842000000004,106.0586440677966,100.17562,35.66735555555555,28.61441304347827,65.04900000000001,130.1716,,263.21925,,183.4787391304348,37.37656521739131,0,0,37.37656521739131,6.825837837837839,1.806452830188679,1435.053949152542,210.96664,,48.94893220338982,1031.145474576271,1,59
2003,PRT,97.93669387755101,116.8204827586207,115.5814285714286,75.24951063829789,14.05263265306122,89.92861702127658,184.439,,425.4072,,207.4152380952381,46.48081818181818,0,0,40.90312,7.595000000000001,-1.140075471698113,1628.989706896552,225.4001428571429,,72.82555172413795,1090.079413793103,1,58
2004,PRT,98.42224489795922,105.5763571428572,90.34548979591837,88.86033333333332,-18.97483673469388,69.10700000000001,194.3166666666667,,674.24375,,202.7865714285714,57.866875,0,0,55.5522,7.758378378378377,.2986538461538463,1753.127142857143,246.7070000000001,,89.28737499999998,1161.508696428571,1,56
2005,PRT,29.17275,155.8739230769231,188.7137272727273,51.01402272727273,47.16884090909091,98.1829318181818,347.7866666666667,,848.5410000000001,,193.1410588235294,35.61666666666667,0,0,32.1462962962963,9.833571428571426,5.28894,1963.176000000001,215.2485227272728,,141.6987307692307,1259.815307692308,1,52
2006,PRT,47.80136956521739,166.9642,134.1170652173913,74.43630434782609,8.529913043478263,82.94067391304345,1212.743166666667,,0,,119.4090697674418,59.84977777777777,.45,0,58.12027272727273,20.04583333333333,.1680377358490567,2267.578890909091,190.3945217391304,,149.3255454545455,1252.947963636364,1,55
2007,PRT,25.5228125,155.5270877192982,142.2054791666667,84.01985106382979,19.15470833333332,103.2325319148936,2458.898777777778,,,,136.7122127659574,54.65195652173914,25.13,0,54.46895833333334,10.156625,-.4626851851851852,2330.439929824562,238.2072708333334,,141.8038596491228,1245.451614035088,1,57
2008,PRT,33.85912765957448,190.1678571428571,104.3111063829787,107.6457446808511,-23.47872340425532,84.17740425531915,2830.473333333333,,,,148.031825,69.13004999999998,25.13,0,71.64304999999999,12.10147058823529,-1.328288461538462,2914.670517857143,264.6206170212765,,76.37860714285713,1554.400625,1,56
2009,PRT,49.51443750000001,218.0925438596492,147.0035416666666,81.77255319148934,45.96304255319149,127.7354893617021,3331.566333333333,,,,139.7358235294118,54.44,34.047,0,54.11909523809523,11.99480952380953,3.483092592592593,2775.149035087719,301.0481489361702,,112.0033157894737,1398.883175438597,1,57
2010,PRT,30.41551063829788,296.2938909090909,253.2542978723404,126.200829787234,99.97453191489359,226.1754468085107,2812.447875,,,,72.03675,28.65605882352942,44.61333333333334,0,32.68384210526317,8.722375000000001,.5146730769230772,2899.303381818183,251.405085106383,,125.8888545454545,1516.761400000001,1,55
2011,PRT,23.383,262.2370576923077,174.8953409090909,134.8042045454546,25.11631818181818,159.9203181818182,2193.3625,,,,247.7418148148149,43.4928125,0,,43.2740625,7.373709677419356,-.0636734693877552,2610.641596153846,185.5743181818182,,38.07898076923077,1613.217538461539,1,52
2012,PRT,36.89054761904762,337.41714,287.406880952381,275.0837857142857,-25.06830952380954,250.8635476190476,2155.519625,,,,280.2547666666667,38.54020000000001,1.7615,,34.21329411764707,9.7894375,.0971777777777778,2751.464139999999,284.1971904761904,,50.64174000000002,1808.55268,1,50
2013,PRT,50.60044186046512,259.3449019607843,195.0226744186047,163.5963902439025,4.469292682926834,168.0657317073171,1949.69875,,,,76.27068965517243,49.0676923076923,2.66,.008,40.36624999999999,9.307296296296297,-4.226708333333333,2248.124000000001,233.4701190476191,,19.82031372549019,1616.242372549019,1,51
2014,PRT,57.88538095238096,250.13998,209.0145476190475,229.8440975609756,-26.98151219512195,202.8626097560975,1324.36125,,,,100.340724137931,56.63308333333333,.6935,.004,48.64171428571429,8.427576923076922,.0765208333333338,1883.06752,225.1694761904761,,31.19491999999999,1560.723,1,50
2015,PRT,50.25391111111112,194.8518148148148,140.3692222222222,180.3460227272728,-51.26472727272728,129.0811818181819,1149.291,,,,202.2307837837838,67.4733846153846,,.004,67.4733846153846,4.722468085106384,-4.079940000000001,1562.776722222222,210.3098444444444,,17.55257407407409,1329.547574074074,1,54
2016,PRT,51.31502380952382,159.8558269230769,137.6239523809524,122.0401904761905,3.472880952380952,125.5130714285714,685.2800999999999,,,,118.6105588235294,69.32207142857142,0,4.836,64.70059999999998,4.65854347826087,3.038479166666666,1697.114307692308,225.426119047619,,47.18023076923076,1266.252634615385,1,52
2017,PRT,46.06771428571428,186.3781153846154,184.9063333333333,127.7312380952381,45.56388095238095,173.2952380952381,819.8876,,,,83.777,96.90361538461538,.0705,-5.565,83.99253333333331,5.508688888888887,-2.666479166666667,1703.101980769231,235.6111190476191,,78.89278846153844,1478.77362745098,1,52
2018,PRT,58.71320000000001,166.5193636363636,152.0477777777778,173.269159090909,-23.64326666666667,145.7754888888889,987.2771,,,,84.66929268292681,87.2104117647059,,16.626,87.2104117647059,5.60869387755102,3.156076923076923,1636.22630909091,257.2184,,110.2592545454546,1477.924333333333,1,55
2019,PRT,104.2717619047619,171.6899811320755,161.2150238095238,149.0750476190476,2.970071428571428,152.0450476190476,984.7255454545455,,,,71.63024324324324,29.821,,5.2015,29.821,5.525934782608694,6.057420000000002,1699.750207547169,294.2010238095238,,98.30371698113206,1422.854226415095,1,53
2020,PRT,42.888125,215.2531730769231,219.536225,157.2332820512821,58.40915384615386,215.6424871794873,1260.93375,,,,78.86443243243241,40.933125,,1.591,40.933125,5.25054347826087,-4.393020833333332,1710.433442307693,289.760825,,43.53738461538464,1246.886769230769,1,52
2021,PRT,169.7461842105263,247.91706,263.66,216.3956578947368,41.8203947368421,258.2160263157895,1710.053333333333,,,,106.3727575757576,72.8702,,7.2355,72.8702,5.466978260869565,6.536,1914.326059999999,452.9721315789473,,101.3503799999999,1521.7477,1,50
2022,PRT,168.5846666666666,310.1341346153847,387.5398461538462,293.1573333333334,68.64805128205126,361.7992820512821,964.1165384615385,,,,122.6341666666667,44.03964285714285,,2.623,44.03964285714285,6.766113636363635,-.5833777777777774,1804.682461538462,647.0228205128205,,177.8707884615385,2180.519254901961,1,52
2023,PRT,155.0483611111111,269.8751399999999,376.6600833333333,392.1096857142857,-73.23837142857147,322.8437714285713,706.2662857142858,,,,169.5401515151515,99.97573333333334,,,99.97573333333334,7.490179487179486,1.173333333333334,1941.25484,601.7030833333333,,136.42642,2138.124387755102,1,50
2024,PRT,175.2670344827586,314.1610243902439,462.6127586206896,367.7131034482758,.0891379310344821,367.8021379310345,1150.090666666667,,,,174.0191666666667,152.2528,,,152.2528,9.689222222222224,2.073558823529412,2495.78656097561,716.2367241379312,,210.7899268292683,2616.869195121952,1,41
2025,PRT,162.3664230769231,403.8330909090909,516.9781923076922,395.6503461538462,26.62780769230769,422.2781538461538,1395.703857142857,,,,215.4962608695652,183.3966666666667,,,183.3966666666667,13.31361111111111,4.604000000000001,3060.783787878788,742.8799999999999,,264.4977575757575,3214.569303030303,1,33
1997,PSE,1.544,9.851000000000001,9.851000000000001,25.321,-15.47,9.851000000000001,,,,,0,,,,,,0,42.974,3.133,,10.122,27.361,1,1
1998,PSE,.5610000000000001,.425,.425,,,,,,,,,,,,,,0,3.995,.045,,-.104,.168,1,1
1999,PSE,1.122,.846,.846,,,,,,,,0,,,,,,0,8.161,.26,,-.186,.556,1,1
2000,PSE,2.106,6.1915,6.2355,6.937,5.184,12.121,,,,,10.4625,,,,,,.394,76.919,7.1945,,2.678,35.3145,1,2
2001,PSE,.368,.339,.8515,.083,.101,.184,,,,,0,,,,,,-.0245,6.371,.2615,,-.078,2.3685,1,2
2002,PSE,.3555,40.019,.9370000000000001,.184,.179,.363,91.634,,,,1.365,.762,,,.762,,-.2236666666666667,50.2205,.189,,-.29875,7.735499999999999,1,4
2003,PSE,.9163333333333333,43.76183333333334,6.136666666666667,8.034000000000001,1.1085,9.141999999999999,94.878,,,,4.61575,6.664000000000001,,,6.664000000000001,.57575,-.003,63.8665,10.23633333333333,,4.308833333333333,26.25583333333333,1,6
2004,PSE,1.31,53.55428571428571,13.86733333333333,7.375333333333333,5.515000000000001,12.89066666666667,98.23724999999999,,,,5.39175,11.66875,,,11.66875,.6719999999999999,.1902,90.5492857142857,9.772666666666668,,13.033,34.38571428571429,1,7
2005,PSE,1.53975,33.66308333333334,16.20525,12.89066666666667,1.149,14.03933333333333,58.408875,,,,8.43375,14.23533333333333,,,14.23533333333333,.5639999999999999,.2553333333333334,78.43875000000001,7.62825,,20.70175,34.72316666666667,1,12
2006,PSE,2.213125,31.32394444444445,8.068125,6.778857142857142,-4.004428571428571,2.774428571428571,74.08689999999999,,,,12.55371428571428,13.742,,,13.742,1.597,.4883076923076923,63.16166666666665,7.342000000000001,,7.902388888888889,23.306,1,18
2007,PSE,3.139,49.0947142857143,7.812000000000001,2.759999999999999,2.782750000000001,5.197875,88.74192307692307,,,,10.33233333333333,2.392,,,2.392,.2716,.6848666666666666,61.7294761904762,10.715,,7.716999999999998,25.04247619047619,1,21
2008,PSE,2.276666666666667,75.99724999999999,7.509666666666667,3.670666666666667,3.839333333333334,7.509666666666667,124.9424444444444,,,,14.38,2.0415,,,2.0415,.2565,.6809999999999999,97.12141666666666,5.733333333333333,,5.201833333333333,22.05983333333333,1,12
2009,PSE,8.36875,81.81061538461539,28.72175,24.78775,.9617500000000001,25.7495,138.3482222222222,,,,15.93066666666667,17.88966666666667,,,17.88966666666667,.3098571428571429,.7938181818181818,128.3471538461538,24.76575,,11.64146153846154,45.90376923076924,1,13
2010,PSE,11.7132,93.98045454545453,36.72240000000001,20.8512,13.6104,34.4616,175.5328333333333,,,,14.39557142857143,2.833333333333333,,,2.833333333333333,.2995,.9189999999999999,157.8001818181818,22.3238,,12.55918181818182,61.80145454545454,1,11
2011,PSE,2.687631578947369,32.02371794871795,7.114894736842105,9.902684210526317,-3.489421052631579,6.413263157894736,72.31075,,,,3.512680000000001,6.781214285714286,,,6.781214285714286,.6253333333333333,-.0345882352941176,62.74382051282051,7.018473684210528,,5.098897435897435,29.71876923076923,1,39
2012,PSE,1.986947368421053,37.04738461538462,7.032684210526315,6.449210526315789,-.109421052631579,6.339631578947369,85.62824999999999,,,,3.76676,10.77885714285714,,,10.77885714285714,.6253333333333333,.4337647058823529,66.33453846153846,9.08557894736842,,5.308794871794871,30.77141025641025,1,39
2013,PSE,1.865117647058823,49.51378378378379,7.18164705882353,6.392823529411764,.1379411764705883,6.53064705882353,106.39035,,,,4.420416666666668,11.1385,,,11.1385,.354375,.60434375,69.81172972972975,10.665,,6.678918918918917,33.32424324324323,1,37
2014,PSE,2.673388888888889,48.81308108108109,6.387055555555557,6.314555555555555,-1.128666666666667,5.186000000000001,124.8013684210526,,,,4.548208333333333,10.113625,,,10.113625,.6151666666666666,-.04196875,74.19243243243244,11.11905555555555,,5.897648648648648,33.46308108108109,1,37
2015,PSE,2.898105263157894,51.26226315789474,7.499684210526316,4.713000000000001,1.485473684210526,6.198421052631579,127.8463157894737,,,,6.862407407407408,11.49614285714286,,,11.49614285714286,.3645,.5289714285714286,74.10607894736842,9.317210526315788,,6.849052631578946,33.46763157894737,1,38
2016,PSE,2.0299,59.83552631578947,13.74285,6.254789473684212,5.8439,12.40621052631579,152.9048888888889,,,,4.029962962962962,10.21566666666667,,,10.21566666666667,.8790000000000001,.6287142857142859,84.01686842105264,17.6815,,7.246342105263156,37.93415789473684,1,38
2017,PSE,2.310684210526316,78.59152777777777,8.213631578947368,13.03855555555556,-5.578210526315789,6.774052631578948,204.154,,,,3.78691304347826,19.35,,,19.35,.9025000000000001,.9121470588235293,96.24627777777779,15.98021052631579,,7.857027777777778,48.40744444444444,1,36
2018,PSE,2.067411764705883,72.5157,7.869705882352941,4.427176470588235,-1.510411764705883,2.916882352941177,178.1813611111111,,,,4.949904761904761,2.3238,,,2.3238,.7565555555555555,.8076515151515151,94.04971428571427,11.53776470588235,,8.520085714285713,46.55344285714285,1,35
2019,PSE,1.95221052631579,82.2414054054054,8.518894736842105,4.050947368421053,.4625789473684209,4.513526315789474,210.2628333333333,,,,4.211363636363635,2.4,,,2.4,.7803,1.376444444444444,96.4777027027027,12.60568421052631,,7.482756756756756,47.63678378378378,1,37
2020,PSE,2.3169,88.92023684210527,8.604049999999999,4.58335,.3083000000000002,4.89155,243.8704444444444,,,,9.148999999999999,2.456571428571428,,,2.456571428571428,.55825,1.220567567567568,94.23786842105265,11.2665,,5.719184210526316,45.18089473684211,1,38
2021,PSE,2.016684210526316,109.0035945945946,13.08652631578947,4.984842105263158,4.190526315789475,9.175157894736845,280.9992222222222,,,,4.774866666666667,8.879099999999999,,,8.879099999999999,.4532333333333333,1.596111111111111,103.7215945945946,13.4628947368421,,9.936216216216218,51.49521621621623,1,37
2022,PSE,4.181833333333334,91.21632432432433,10.8165,9.309888888888889,-1.763777777777778,7.546111111111109,236.6414210526315,,,,4.455029411764706,2.89375,,,2.89375,.3547857142857143,1.120666666666666,107.7802162162162,12.5,,11.22248648648648,52.87683783783783,1,37
2023,PSE,2.370000000000001,94.06636111111108,10.74129411764706,7.738000000000001,-.890470588235294,6.787875000000001,239.9664736842105,,,,3.969935483870968,6.4128,,,6.4128,.3570357142857142,1.495514285714286,105.9945833333333,12.23029411764706,,3.976444444444444,52.53830555555557,1,36
2024,PSE,2.113611111111111,118.103027027027,12.41611111111111,5.928388888888889,1.971666666666666,7.899999999999999,313.9576315789474,,,,4.329874999999999,1.35,,,1.35,.3746551724137931,1.725828571428571,106.5832972972973,12.75083333333334,,2.004810810810811,49.20429729729729,1,37
2025,PSE,3.8806875,171.9626470588235,15.183125,8.781125000000001,-.4926874999999998,8.288437500000002,388.1226111111112,,,,3.689666666666667,1.771,,,1.771,.2948499999999999,2.13840625,123.8548529411765,13.014,,8.205058823529413,54.79779411764704,1,34
1999,QAT,0,568.37,618.37,147.92,420.45,568.37,,,,,0,460,,,460,,0,1620.358,565.321,,623.458,1281.339,1,1
2000,QAT,12.469,512.9744285714286,759.8465,584.454,175.3925,759.8465,31.97666666666666,,,,69.637,120.6156666666667,,.4,120.6156666666667,1.755,0,1053.349285714286,425.1900000000001,,163.8762857142857,455.9778571428572,1,7
2001,QAT,5.3505,587.1884285714286,916.836,759.8465,156.9895,916.836,456.9259999999999,,,,38.53966666666667,167.6238,,0,167.6238,1.752,-.0353333333333333,1176.341,448.715,,192.272,482.924,1,7
2002,QAT,4.229,605.3392,1165.0725,916.8365,248.236,1165.0725,601.9025,,,,117.5776666666667,107.344625,,0,107.344625,1.859,.7445000000000001,1018.5761,480.901,,169.9888,413.7812,1,10
2003,QAT,5.5376,510.2642000000001,422.0942,354.7311111111111,26.01733333333333,380.7484444444444,373.0885,,0,,82.3439375,113.0211176470588,0,0,113.0211176470588,1.196,3.276555555555555,1087.51212,115.9162,,158.38944,412.9129200000001,1,25
2004,QAT,7.753,629.9437142857142,323.2449999999999,419.09075,-16.59,318.6825999999999,776.3806874999999,,0,,72.80072222222222,155.6762857142857,0,.3571428571428572,155.6762857142857,.4952857142857142,4.778263157894737,1273.056428571428,138.9554545454545,,189.8666428571429,419.3012857142857,1,28
2005,QAT,9.293357142857143,811.8743333333331,702.049357142857,474.3967692307693,130.5993076923077,604.996,972.5732352941176,,0,,97.76428571428572,206.4176153846154,0,.4907058823529412,206.4176153846154,1.1025,3.636875,2700.874545454545,163.5931428571429,,434.3114242424243,851.8890000000001,1,33
2006,QAT,28.34376470588235,1087.636684210526,891.6566470588235,482.430625,210.4824375,692.9129375,1736.42005,,,,75.31108695652173,371.7720909090909,,.4983684210526316,371.7720909090909,1.0425,10.13622222222222,2845.325578947368,187.634,,477.2058947368421,1008.93002631579,1,38
2007,QAT,13.47994117647059,1884.702128205128,922.232588235294,661.1924117647059,19.05382352941175,680.2462941176469,2894.373318181817,,,,286.774875,208.6246666666666,,.6976000000000001,208.6246666666666,1.405142857142857,14.90614814814815,4636.400384615385,596.142294117647,,533.4527179487178,1437.182538461538,1,39
2008,QAT,49.86373684210526,1983.288119047619,1338.008842105263,674.6527222222223,478.5234210526316,1117.668052631579,3215.001227272727,,,,628.4685000000001,348.966,,.6660454545454546,348.966,.6603333333333333,-.6073000000000001,5524.680238095239,848.5733684210527,,711.2014999999999,2064.334309523809,1,42
2009,QAT,30.8088,2518.110977777779,1329.0245,1022.59295,195.7894,1218.3823,3979.39772,,,,216.7757916666667,450.7686,,.820090909090909,450.7686,1.039,39.2195,7256.534555555554,877.2044499999998,,799.064,2096.070822222222,1,45
2010,QAT,25.58663157894737,3734.566636363636,2197.029105263158,1257.927578947368,884.2329999999999,2142.160684210526,5710.33588,,,,396.48375,461.0267096774193,,-.3001,461.0267096774193,.7556666666666666,25.42936666666667,8451.87465909091,980.9917368421053,,731.2039545454546,2147.364386363636,1,44
2011,QAT,36.42057894736843,3020.295931818182,2085.458947368421,2135.537210526315,-132.3617368421053,2003.175578947369,4573.037440000001,,,,1224.014263157895,406.8449583333334,,-1.3195,406.8449583333334,.542,14.35235483870968,10039.35063636364,1034.594526315789,,970.917340909091,2739.185954545455,1,44
2012,QAT,35.33336842105263,2930.526511111112,2040.199,1991.148105263158,-100.7279999999999,1890.420157894737,4476.159730769231,,,,733.5201578947367,374.3282,,-11.972,374.3282,.092,18.38835483870968,10297.9158,1092.856315789474,,913.1408222222223,2967.564044444445,1,45
2013,QAT,145.3962631578947,2691.186377777778,2192.662368421053,1546.265777777778,234.4872105263158,1699.370526315789,4188.419692307692,,,,765.7771304347827,383.2868695652174,,-11.76,383.2868695652174,6.883,8.096400000000001,11452.27002222222,932.9135789473685,,990.9100666666666,2885.163711111111,1,45
2014,QAT,114.472,3107.599191489361,1981.098857142857,1538.378619047619,-113.7177619047619,1424.660952380952,5252.135653846154,,,,720.7845600000001,394.2245,,3.118,394.2245,,23.64165625,11179.13285106383,1047.854,,1026.633914893617,3098.567212765958,1,47
2015,QAT,92.66055000000001,2798.848,2170.340400000001,1477.86955,-47.1964,1430.6732,4762.747346153848,,,,644.4877083333332,379.6241851851851,,7.3255,379.6241851851851,,23.68154838709678,12135.49115217391,1092.867,,1009.985347826087,3196.960304347826,1,46
2016,QAT,75.69934999999998,3747.431456521739,2236.73795,1425.46745,59.62564999999999,1485.0931,7175.668653846155,,,,610.55572,420.189153846154,,5.519,420.189153846154,15.1765,56.14234374999999,12857.21704347826,942.6082499999999,,885.5791956521737,3647.387239130435,1,46
2017,QAT,51.00219047619048,3277.995042553192,2161.578666666666,1261.846166666667,7.186595238095239,1269.032809523809,7162.689884615384,,,,383.9021481481482,379.1521153846154,,7.424,379.1521153846154,15.263,52.011,13237.02669148936,886.6817142857142,,879.345925531915,3875.195819148936,1,47
2018,QAT,59.06843478260869,3805.68766,2101.894347826087,1226.453590909091,51.16056521739129,1224.290086956522,8343.82062962963,,,,316.7800357142857,402.6486666666667,,1.732,402.6486666666667,16.135,47.55171428571429,12152.86928,911.2701304347826,,876.5004599999999,4044.19744,1,50
2019,QAT,84.98650000000002,3950.963183673469,1850.19,1315.692380952381,-221.615090909091,1034.273136363636,8808.738555555559,,,,277.1558888888889,366.3183333333333,,2.994,366.3183333333333,2.32,61.84318181818182,13675.54144897959,1046.601227272727,,845.8871020408164,4166.083142857144,1,49
2020,QAT,87.36577777777778,3795.65662962963,1536.029703703704,847.7506666666668,53.7815925925926,901.5322962962963,9600.212481481482,,,,304.8227575757576,291.95904,,9.266500000000001,291.95904,,55.47538461538461,12422.7070925926,892.7418518518518,,635.1334629629631,3450.887703703704,1,54
2021,QAT,910.2012,4197.893843137255,1779.56548,961.8502399999999,-13.85523999999996,947.9949999999999,10633.54357692308,,,,388.0668529411764,363.7145769230769,,4.0915,363.7145769230769,,42.52141666666667,13950.1711372549,1353.2882,,936.8211372549021,3964.039098039215,1,51
2022,QAT,96.38536000000002,4458.914078431373,2266.67708,923.8361200000001,366.6750799999999,1290.51124,11036.69369230769,,,,612.4153888888889,456.8976956521739,,-2.8505,456.8976956521739,38,.5713055555555658,14025.72198039215,836.4287200000002,,1048.805078431373,4471.850725490195,1,51
2023,QAT,99.78174074074074,3723.196924528301,1813.870703703704,1228.494074074074,-266.9073333333333,961.5867777777777,11406.87323076923,,,,352.5256097560975,480.1565600000001,,-6.135999999999999,480.1565600000001,,110.0863421052632,13431.52847169811,730.0863703703706,,973.2884150943395,5133.105056603774,1,53
2024,QAT,88.76166666666668,3662.896339622644,1743.978740740741,957.6395925925926,78.00485185185181,1035.644333333333,11642.72896153846,,,,400.8394000000001,647.4036129032257,,-4.777,647.4036129032257,,81.14243589743593,14153.1730754717,768.2518148148148,,1060.42341509434,5816.650056603772,1,53
2025,QAT,202.4219230769231,3279.071384615384,1811.476538461539,1035.278538461539,-22.80288461538463,1012.475730769231,10846.96146153846,,,,360.2315675675676,626.0841034482758,,.261,626.0841034482758,,75.62844736842105,15469.49236538461,868.7483461538461,,1165.389038461539,6070.374326923078,1,52
1996,ROU,27876,24257.5,24263,-81655,-15964,-108159,,,,,9596,26691,,,26691,3.908,-17602,471142.5,35689,,48813.5,740741.5,1,2
1997,ROU,25645.33333333333,20106.33333333333,27800,-19056,22789,41845,,,,,127826,4821,,,4821,3.879,94531.33333333333,775065.3333333334,25450.33333333333,,137915,1058105,1,3
